
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),Altitude (m),
274.665131,0.0186,-0.0053,1.0275,-0.1662,0.2043,0.1712,0.0029,-0.0198,-0.0622,18.8438,6.6750,41.2500,306.7436,1.2424,-1.7538,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
274.769583,-0.0283,-0.0522,1.0319,0.2459,-0.0642,0.2731,0.0285,0.0089,-0.0526,17.7563,6.8063,41.7750,307.0938,1.1617,-1.6696,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
274.866502,-0.0429,-0.0205,1.0246,0.2215,-0.1207,0.0942,0.0242,0.0174,-0.0547,16.8375,6.1313,40.4438,307.4815,1.0899,-1.6350,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
274.966431,-0.0293,-0.0424,0.9943,0.0375,-0.1740,-0.0244,-0.0141,-0.0039,-0.0569,18.4875,6.5438,40.2938,307.9206,1.0986,-1.5745,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
275.067022,-0.0122,-0.0087,1.0549,0.0316,0.0655,0.2117,0.0189,-0.0188,-0.0601,17.9062,6.5625,40.7063,308.2965,1.1451,-1.5036,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
275.167534,-0.0078,-0.0253,1.0055,0.2213,0.0281,-0.1270,0.0168,0.0185,-0.0547,17.2875,7.3688,38.0625,308.6212,1.0971,-1.4498,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
275.267842,0.0064,-0.0454,0.9684,0.0948,-0.2454,-0.2768,-0.0013,0.0121,-0.0590,17.0625,7.4438,38.4563,309.0510,1.1064,-1.3844,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
275.368763,-0.0068,-0.0356,0.9825,0.2179,0.0526,-0.0052,0.0146,0.0324,-0.0579,15.5813,8.2500,40.2563,309.4506,1.0847,-1.3501,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
275.468220,-0.0097,-0.0185,0.9718,-0.2883,-0.1599,-0.3642,0.0083,-0.0071,-0.0569,15.9000,8.6438,36.8250,309.8341,1.0019,-1.2923,73.6082,33.41590865,-111.93938360,15.64999962,328.40051270,
275.578337,-0.0244,-0.0126,1.0363,0.0486,-0.2746,0.0930,0.0274,-0.0166,-0.0590,16.7063,8.3063,36.4688,310.3024,1.0929,-1.2279,73.6082,33.41590865,-111.93938360,15.64999962,328.40209961,
275.670591,-0.0249,-0.0136,0.9713,0.0794,-0.0448,-0.0516,0.0072,0.0036,-0.0601,13.7625,7.9125,36.3938,310.6110,1.0835,-1.2060,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
275.770425,-0.0156,-0.0048,1.0138,-0.1598,0.0730,-0.1439,0.0146,-0.0284,-0.0579,15.2250,8.2500,34.9313,310.9214,1.0204,-1.0847,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
275.871674,0.0172,-0.0429,1.0250,-0.0630,0.1542,-0.3475,0.0008,0.0100,-0.0569,16.1250,8.1000,38.4000,311.3203,1.1052,-0.9958,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
275.971957,-0.0219,-0.0376,0.9649,0.0332,-0.1323,-0.2154,-0.0194,-0.0103,-0.0622,16.7438,8.2125,36.9000,311.7388,1.1383,-0.9050,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
276.073518,-0.0263,0.0025,1.0031,0.2066,-0.0689,0.1608,0.0221,-0.0049,-0.0579,15.8813,8.5125,36.3000,312.1374,1.0769,-0.7799,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
276.173271,-0.0082,-0.0322,1.0563,0.0958,-0.0175,0.5597,0.0210,0.0164,-0.0569,16.7250,6.9563,38.4000,312.5482,1.0041,-0.7086,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
276.273859,-0.0195,-0.0307,0.9781,0.1178,0.0089,-0.2408,-0.0120,-0.0177,-0.0601,14.8125,7.5938,41.0438,312.9931,1.0447,-0.6366,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
276.373940,0.0137,-0.0209,1.0456,0.0555,0.0241,-0.3125,-0.0024,-0.0220,-0.0622,15.7500,6.4313,39.3375,313.4185,1.1250,-0.5543,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
276.473699,-0.0029,-0.0381,0.9767,0.0975,-0.0043,0.0267,-0.0067,-0.0103,-0.0622,16.0688,6.8250,38.7938,313.7999,1.1407,-0.4787,73.6082,33.41601785,-111.93946789,15.50000000,328.40209961,
276.582640,-0.0053,0.0049,0.9816,0.0542,-0.0574,0.3009,0.0125,0.0036,-0.0601,15.7688,7.4438,39.0188,314.2043,1.1122,-0.4226,73.6082,33.41601785,-111.93946789,15.50000000,328.73986816,
276.675022,-0.0043,-0.0297,1.0412,0.1124,0.0713,0.0306,0.0146,0.0196,-0.0611,15.1875,8.6813,37.7250,314.5858,1.0515,-0.3986,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
276.774802,-0.0131,-0.0214,1.0202,0.0245,0.0049,0.2561,0.0019,0.0025,-0.0558,16.0312,7.8375,38.6813,315.0138,1.0262,-0.3879,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
276.875304,-0.0097,-0.0146,1.0099,-0.0404,-0.1784,0.1093,-0.0045,-0.0177,-0.0569,14.9438,8.1750,40.3313,315.3870,1.0763,-0.4183,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
276.977095,-0.0190,-0.0117,0.9830,-0.1430,-0.0499,-0.0292,-0.0035,-0.0081,-0.0611,15.6938,8.5312,39.0000,315.7124,1.0940,-0.4259,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
277.075958,0.0059,-0.0346,1.0329,-0.2500,-0.0056,-0.1909,0.0115,-0.0358,-0.0569,16.2000,8.9438,37.5563,316.0467,1.0453,-0.4256,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
277.176369,-0.0014,-0.0156,0.9884,-0.0947,0.0852,-0.0180,0.0061,0.0111,-0.0579,15.5063,8.8688,39.7875,316.3621,1.0272,-0.3831,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
277.277035,0.0030,-0.0019,0.9869,-0.1859,0.0845,-0.4419,-0.0120,-0.0198,-0.0590,15.2063,9.5625,38.7750,316.7571,1.1323,-0.3731,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
277.377992,0.0015,-0.0126,1.0334,-0.1361,0.0849,0.0121,0.0008,-0.0188,-0.0569,15.6375,9.7688,39.4688,317.0906,1.1946,-0.4235,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
277.477638,-0.0112,-0.0552,1.0250,0.0618,-0.0215,0.0273,0.0019,0.0185,-0.0526,12.5625,10.6125,38.3438,317.3622,1.1014,-0.4280,73.6082,33.41614224,-111.93954761,15.60000038,328.73986816,
277.577736,-0.0024,-0.0327,0.9908,0.0978,-0.0611,-0.1612,0.0104,0.0196,-0.0537,13.8563,9.6750,38.5875,317.7084,1.0329,-0.5271,73.6082,33.41614224,-111.93954761,15.60000038,328.83349609,
277.678821,-0.0170,-0.0131,1.0182,-0.0809,-0.1385,-0.0758,0.0051,-0.0028,-0.0537,15.0000,8.8125,41.4188,318.0766,1.0908,-0.5668,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
277.778361,-0.0117,-0.0224,1.0216,0.0260,0.1553,-0.1768,-0.0003,-0.0039,-0.0547,13.1438,9.7688,41.3625,318.3741,1.1479,-0.6098,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
277.879167,-0.0288,-0.0185,0.9733,-0.1077,0.0073,-0.5313,-0.0024,-0.0007,-0.0526,13.0875,9.7125,38.1188,318.6530,1.1645,-0.6513,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
277.979920,0.0098,-0.0302,1.0294,-0.2810,0.1315,0.0199,0.0115,-0.0134,-0.0515,13.6125,10.3688,39.3563,318.9067,1.1652,-0.6596,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
278.081514,0.0025,-0.0161,1.0207,-0.0918,0.1498,0.0287,0.0146,-0.0166,-0.0537,12.9563,10.7812,38.4000,319.1385,1.0907,-0.7280,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
278.181338,-0.0190,-0.0200,0.9830,-0.0661,-0.0882,-0.2758,0.0125,-0.0156,-0.0505,13.1625,9.9000,37.8938,319.4685,1.0693,-0.7236,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
278.282311,0.0118,-0.0356,1.0441,0.0272,0.0687,0.2238,0.0051,-0.0028,-0.0547,13.8375,8.1750,39.2438,319.7870,1.0629,-0.7370,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
278.382490,-0.0312,-0.0214,0.9610,0.1145,-0.0162,-0.1422,-0.0056,-0.0071,-0.0526,12.3563,9.6938,40.8938,320.0946,1.0794,-0.7909,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
278.483001,-0.0312,-0.0053,1.0163,0.1682,-0.0968,-0.0484,0.0061,-0.0028,-0.0537,12.5813,9.7125,38.5688,320.4595,1.0701,-0.8020,73.6082,33.41629357,-111.93962738,16.78000069,328.83349609,
278.582746,-0.0136,-0.0205,1.0035,0.0416,0.0855,-0.2434,0.0029,-0.0166,-0.0547,13.9313,8.8125,39.5625,320.7870,1.0835,-0.8239,73.6082,33.41629357,-111.93962738,16.78000069,328.37988281,
278.685363,-0.0214,-0.0161,0.9977,0.1515,0.0668,-0.3352,-0.0045,0.0174,-0.0526,12.5625,9.6750,39.1125,321.1443,1.1413,-0.8391,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
278.785370,-0.0209,-0.0073,1.0378,-0.0545,0.0084,0.4418,-0.0077,0.0057,-0.0547,12.6750,9.4125,37.6125,321.4396,1.1785,-0.8607,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
278.886283,-0.0297,-0.0166,0.9825,-0.0433,-0.0456,-0.1308,0.0178,0.0079,-0.0537,13.4625,9.6375,38.4938,321.7470,1.1273,-0.8870,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
278.986615,-0.0205,-0.0053,1.0060,0.1676,-0.0766,0.0208,0.0083,0.0164,-0.0494,13.6125,9.5438,39.6000,322.0995,1.0836,-0.9286,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
279.087894,-0.0351,-0.0249,0.9610,0.1383,-0.0597,-0.1945,-0.0109,0.0036,-0.0537,14.1563,10.4250,39.6375,322.4121,1.1642,-0.9508,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
279.187590,-0.0053,-0.0268,1.0578,-0.0761,0.1622,0.5087,0.0115,-0.0017,-0.0537,14.6250,9.9000,40.2188,322.7425,1.2611,-0.9454,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
279.287768,-0.0410,-0.0283,1.0759,0.0770,-0.1007,0.6534,0.0466,-0.0081,-0.0505,10.9688,11.7563,39.5813,322.8704,1.1119,-0.9596,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
279.387844,-0.0341,-0.0258,1.0060,0.0123,-0.2821,0.0845,0.0253,-0.0145,-0.0494,12.8250,9.3938,41.3063,323.2162,0.9234,-0.9422,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
279.488487,0.0269,-0.0229,1.0133,0.1124,-0.0173,0.1915,-0.0216,0.0089,-0.0547,14.5500,9.0000,42.3750,323.5988,1.0933,-0.9460,73.6082,33.41642549,-111.93969307,16.05999947,328.37988281,
279.589173,-0.0122,-0.0014,1.0011,0.0211,0.2256,0.0689,0.0146,0.0174,-0.0505,11.1562,10.3313,38.8875,323.8926,1.1375,-0.9852,73.6082,33.41642549,-111.93969307,16.05999947,327.52526855,
279.690428,-0.0258,-0.0136,0.9708,0.0768,-0.0324,-0.2177,0.0146,-0.0124,-0.0505,10.1250,12.4688,34.5375,324.2100,1.0174,-1.0238,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
279.791266,-0.0327,-0.0219,0.9977,-0.0079,-0.0927,-0.1950,0.0061,0.0356,-0.0494,12.4875,9.8250,39.0750,324.5117,1.0165,-1.1024,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
279.895625,-0.0034,-0.0366,1.0153,-0.1443,0.0674,-0.1278,0.0051,0.0185,-0.0494,11.2875,10.7063,38.4188,324.8663,1.0474,-1.1889,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
279.997118,-0.0175,-0.0229,0.9869,-0.1230,0.0037,-0.4154,-0.0173,-0.0348,-0.0515,12.2625,10.2938,38.0250,325.1407,1.1007,-1.2025,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
280.096770,-0.0151,-0.0312,1.0363,0.2094,0.0212,0.1705,0.0072,0.0302,-0.0515,12.5250,10.6125,38.3438,325.3441,1.1550,-1.2641,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
280.197420,-0.0395,-0.0175,0.9879,-0.0398,-0.1711,0.0934,0.0125,-0.0166,-0.0515,11.3250,11.0438,39.6188,325.6642,1.1129,-1.2397,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
280.297671,-0.0078,-0.0483,0.9742,0.0786,-0.1661,-0.3227,-0.0003,0.0068,-0.0494,12.6750,11.0813,40.0312,325.9587,1.0996,-1.2289,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
280.397831,-0.0473,-0.0175,0.9586,-0.2231,-0.0993,-0.3326,-0.0205,-0.0252,-0.0526,13.4438,9.0188,44.0250,326.4349,1.2249,-1.1300,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
280.498755,-0.0092,-0.0180,1.0001,-0.0797,0.1013,-0.0521,-0.0088,-0.0103,-0.0526,11.3250,10.9125,40.8938,326.7142,1.3899,-1.1066,73.6082,33.41655424,-111.93974342,15.42000008,327.52526855,
280.618138,-0.0351,-0.0322,0.9786,0.0349,0.0843,-0.1099,0.0125,-0.0071,-0.0505,10.6688,11.3250,39.3188,327.0630,1.2977,-0.9852,73.6082,33.41655424,-111.93974342,15.42000008,326.93884277,
280.717497,-0.0293,-0.0239,1.0553,0.1711,-0.1481,0.0902,0.0391,0.0036,-0.0515,11.6250,9.8625,40.5750,327.3895,1.1486,-0.9068,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
280.819302,-0.0102,-0.0180,1.0172,0.0881,-0.2620,0.0095,0.0040,0.0036,-0.0537,11.3250,8.7563,42.8063,327.8233,1.1047,-0.7930,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
280.924501,0.0025,-0.0356,0.9957,0.0739,-0.0627,0.0262,-0.0013,-0.0060,-0.0590,11.4563,9.3375,41.4188,328.3530,1.1968,-0.6387,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.025930,-0.0200,-0.0068,1.0158,0.2372,-0.0984,0.0772,0.0093,-0.0049,-0.0611,11.9062,9.5063,41.1188,328.8237,1.2271,-0.5090,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.125439,-0.0107,-0.0107,0.9635,0.0356,-0.0352,-0.2169,0.0083,0.0164,-0.0654,9.8063,11.2875,37.8750,329.3518,1.2141,-0.3548,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.226190,-0.0014,0.0045,0.9845,0.1352,0.1542,-0.2116,0.0019,0.0238,-0.0664,10.6500,10.9313,37.2750,329.9374,1.1989,-0.2411,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.326373,0.0157,-0.0146,1.0128,0.1763,0.0353,-0.0128,0.0019,0.0249,-0.0675,10.9875,11.6438,39.7313,330.5880,1.1873,-0.1608,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.426560,0.0113,-0.0356,1.0275,0.1609,-0.0765,0.1996,0.0019,0.0153,-0.0654,9.5438,12.9563,36.4313,331.1275,1.1982,-0.0965,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.526530,0.0240,-0.0161,1.0803,0.0135,0.1197,0.2472,0.0434,0.0313,-0.0664,7.8750,13.0688,34.8188,331.5980,1.0154,-0.0808,73.6082,33.41668527,-111.93978850,15.31000042,326.93884277,
281.626870,0.0025,-0.0385,1.0426,0.1660,-0.2573,-0.0218,0.0189,0.0057,-0.0707,9.9000,11.0063,38.9062,332.2110,0.8942,-0.0511,73.6082,33.41668527,-111.93978850,15.31000042,328.51245117,
281.727750,0.0220,-0.0253,1.0040,0.2108,-0.0884,0.0584,-0.0045,0.0324,-0.0696,9.9750,11.9625,36.2625,332.7328,0.9595,-0.0312,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
281.828294,-0.0082,-0.0185,1.0133,-0.0647,0.0506,-0.0842,0.0040,0.0004,-0.0664,8.7750,13.0313,35.7188,333.1824,0.9346,-0.0263,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
281.928796,0.0001,-0.0332,1.0500,0.1023,-0.0822,-0.1182,0.0349,-0.0039,-0.0654,8.0813,14.4938,34.5000,333.5650,0.8361,-0.0011,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.027817,-0.0024,-0.0293,0.9850,-0.0193,-0.2386,-0.0121,0.0104,0.0036,-0.0654,7.1438,13.8750,34.1438,333.9309,0.7409,0.0054,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.128520,0.0045,-0.0327,1.0133,0.0217,-0.0907,-0.2271,-0.0024,-0.0177,-0.0654,6.2063,14.2500,33.0938,334.3313,0.7535,0.0272,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.236417,-0.0078,-0.0209,0.9894,-0.1472,-0.0969,-0.2037,-0.0205,-0.0060,-0.0643,7.5000,12.9000,36.4500,334.7066,0.8561,0.0864,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.331252,-0.0068,-0.0166,1.0123,0.0750,0.0675,-0.0150,0.0019,0.0121,-0.0590,5.4000,14.1938,33.5813,335.0480,0.8748,0.0413,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.431627,-0.0102,-0.0234,1.0045,0.0068,-0.0815,-0.0779,0.0115,-0.0039,-0.0643,5.3250,14.6250,32.7188,335.3844,0.7885,0.0477,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.531836,-0.0024,-0.0156,1.0133,0.0163,-0.2560,0.0900,0.0061,0.0036,-0.0633,7.0875,13.8938,36.0375,335.7945,0.7919,0.0482,73.6082,33.41683093,-111.93984024,15.78999996,328.51245117,
282.632996,0.0118,-0.0278,1.0143,-0.0310,0.0052,0.0669,-0.0013,-0.0188,-0.0633,6.2813,13.6688,35.3063,336.1965,0.8488,0.0727,73.6082,33.41683093,-111.93984024,15.78999996,326.59008789,
282.732728,-0.0029,-0.0068,1.0128,-0.0087,-0.0165,0.1307,0.0061,-0.0113,-0.0633,5.6250,14.3250,32.5125,336.5585,0.8889,0.0925,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
282.833410,0.0049,-0.0180,1.0260,-0.0935,-0.0216,0.1088,0.0253,-0.0049,-0.0643,6.1313,13.1438,37.7063,336.9288,0.7874,0.1158,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
282.933259,-0.0014,-0.0351,0.9532,0.1655,-0.1248,-0.2659,-0.0013,0.0036,-0.0664,5.2125,14.2313,33.2250,337.3485,0.7402,0.1586,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.033153,-0.0126,-0.0136,1.0075,0.0265,-0.0881,-0.0442,-0.0067,0.0302,-0.0643,5.9062,13.4250,34.3875,337.7573,0.8280,0.1624,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.134561,-0.0063,-0.0302,0.9601,-0.1284,-0.0685,-0.1832,-0.0109,0.0004,-0.0611,5.6813,13.7625,34.1250,338.1628,0.8046,0.0940,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.234587,0.0098,-0.0175,1.0319,-0.0661,0.0813,-0.0911,0.0072,0.0238,-0.0558,4.1250,13.7625,33.0563,338.4110,0.8253,-0.0044,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.334845,-0.0180,-0.0170,0.9869,-0.2519,0.0232,0.0899,0.0029,-0.0039,-0.0601,5.7750,13.3500,31.9688,338.7079,0.7786,-0.1283,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.435801,-0.0180,-0.0082,1.0197,-0.1158,0.0401,-0.0979,-0.0024,0.0015,-0.0526,5.7188,14.2500,35.9250,338.8674,0.7501,-0.3313,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.535539,-0.0249,-0.0268,1.0260,-0.0160,-0.0727,0.0900,0.0040,-0.0134,-0.0515,5.3813,14.1188,30.9000,339.0316,0.7541,-0.4538,73.6082,33.41694854,-111.93986465,14.73999977,326.59008789,
283.635949,-0.0312,-0.0249,1.0348,-0.1799,0.0227,0.1717,0.0093,0.0015,-0.0494,6.7125,13.4625,34.7063,339.0613,0.7439,-0.5945,73.6082,33.41694854,-111.93986465,14.73999977,327.07348633,
283.736976,-0.0263,-0.0337,1.0314,-0.3180,-0.0835,-0.1754,0.0200,-0.0358,-0.0462,8.6250,12.3000,38.8313,339.1690,0.7120,-0.6692,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
283.838605,-0.0517,-0.0390,0.9698,-0.1207,-0.2479,-0.2982,0.0072,-0.0060,-0.0462,8.9438,9.7313,42.0375,339.2433,0.7785,-0.7862,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
283.938118,-0.0566,-0.0131,1.0094,-0.1988,-0.0165,0.2872,0.0029,-0.0007,-0.0441,10.4813,10.2938,41.1938,339.4281,0.8722,-0.8422,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.038710,-0.0024,-0.0385,0.9869,-0.1642,0.0058,-0.2312,-0.0013,-0.0007,-0.0441,11.4000,9.0750,45.2063,339.5714,0.9364,-0.9496,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.140067,-0.0224,-0.0180,1.0001,-0.1074,-0.0327,0.1419,-0.0099,0.0111,-0.0398,11.0625,11.3438,42.8250,339.6928,1.0425,-1.1155,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.240751,-0.0317,-0.0097,0.9596,-0.1612,-0.0707,-0.3487,-0.0162,-0.0092,-0.0387,10.3875,11.0813,43.7250,339.7734,1.1623,-1.2762,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.345132,-0.0688,0.0035,0.9728,-0.2263,0.1954,-0.2537,0.0029,0.0302,-0.0324,10.4813,9.4500,46.0875,339.7897,1.2035,-1.5037,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.445935,-0.0390,-0.0571,1.0153,-0.1015,0.0988,-0.0501,0.0061,-0.0017,-0.0292,11.0250,10.4625,43.9313,339.7480,1.1330,-1.7185,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.545313,-0.0806,-0.0229,0.9845,-0.3387,-0.0459,-0.3766,-0.0024,-0.0145,-0.0249,10.7812,11.2500,42.1875,339.6928,1.1134,-1.8508,73.6082,33.41708743,-111.93988514,15.09000015,327.07348633,
284.646778,-0.0493,-0.0376,0.9733,-0.3880,-0.2110,-0.0453,-0.0173,-0.0220,-0.0270,12.7500,9.7688,51.7125,339.5957,1.2869,-2.0201,73.6082,33.41708743,-111.93988514,15.09000015,326.34570312,
284.745562,-0.0615,-0.0371,0.9356,-0.1684,0.0472,-0.8607,-0.0248,0.0079,-0.0238,11.9250,9.0750,49.0500,339.4974,1.4191,-2.2833,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
284.849025,-0.0664,-0.0190,0.9733,-0.2072,0.0743,-0.4262,-0.0003,0.0185,-0.0196,10.1250,11.1750,46.7063,339.4542,1.4140,-2.4736,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
284.947393,-0.0850,-0.0190,0.9376,-0.1254,0.0754,-0.7067,-0.0237,0.0047,-0.0121,10.2938,11.1188,45.0000,339.3912,1.5625,-2.6930,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.047511,-0.0718,-0.0434,1.0236,0.0141,-0.0654,0.4968,0.0061,0.0345,-0.0142,8.2500,12.4875,40.5563,339.1988,1.5212,-2.9597,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.148356,-0.1089,-0.0166,1.0211,-0.3765,0.0182,0.0908,0.0445,-0.0103,-0.0164,8.4750,12.8813,39.0000,339.0948,1.2255,-3.1937,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.250038,-0.0688,-0.0390,0.9381,-0.1396,-0.2573,-0.2739,-0.0194,-0.0209,-0.0111,9.9000,11.8313,44.3625,338.9719,1.1937,-3.3906,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.349734,-0.1074,-0.0009,1.0353,-0.1364,0.1674,0.0323,-0.0344,0.0185,-0.0111,8.6813,12.3750,41.7000,338.8634,1.4282,-3.6852,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.450113,-0.1338,0.0030,1.0231,-0.2394,0.1347,0.3028,0.0157,0.0015,-0.0047,6.3188,15.9563,35.1750,338.6215,1.3728,-3.9061,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.551290,-0.0835,-0.0224,1.0099,-0.1149,0.0493,0.1544,0.0626,0.0324,0.0017,6.8250,14.8875,36.7688,338.2518,0.9490,-4.3272,73.6082,33.41721789,-111.93988254,15.17000008,326.34570312,
285.651602,-0.0986,-0.0483,0.9835,-0.0806,-0.4424,-0.1663,0.0136,0.0473,0.0071,8.0063,12.3188,39.9188,338.0658,0.8368,-4.7393,73.6082,33.41721789,-111.93988254,15.17000008,326.38800049,
285.751219,-0.1035,-0.0014,0.9347,-0.3936,0.2060,-0.3709,-0.0684,0.0324,0.0028,6.2438,13.6688,37.5938,337.8694,1.1322,-5.1955,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
285.853470,-0.1240,-0.0219,0.9586,-0.1863,0.1487,-0.1192,-0.0407,-0.0230,0.0028,3.0000,17.6813,33.2812,337.4840,1.2610,-5.5302,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
285.953390,-0.1099,-0.0112,0.9821,-0.0620,0.0613,0.1294,0.0221,0.0057,0.0060,1.5750,14.9250,27.1500,337.0902,1.1453,-5.7323,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
286.054637,-0.1260,-0.0390,0.9879,-0.1902,-0.1868,-0.0176,0.0253,0.0025,0.0017,4.6875,13.6500,33.4313,336.8820,0.9417,-5.8253,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
286.155976,-0.0830,-0.0209,1.0373,0.0161,-0.0925,0.3692,0.0072,0.0015,-0.0004,6.6000,11.2875,38.6063,336.9207,0.9292,-5.9823,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
286.255667,-0.1094,-0.0122,1.0006,0.0526,0.0050,0.0423,-0.0226,0.0121,-0.0047,8.3063,11.6063,37.7250,336.9825,1.0820,-6.0195,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
286.356161,-0.1128,-0.0102,0.9615,-0.1357,-0.0514,-0.1691,-0.0280,-0.0241,-0.0036,7.9688,14.9063,36.3375,336.9817,1.1999,-5.9867,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
286.457005,-0.1123,-0.0224,0.9747,0.0524,-0.0194,0.1054,0.0168,0.0142,-0.0047,6.2625,16.0312,38.2688,336.9406,1.0966,-6.0097,73.6082,33.41736265,-111.93988748,15.68000031,326.38800049,
